DEBUG:processor.ControlUnit: Tick=1 | STAGE=FETCH | OP=load | PC=0 | R1=0 | R2=0 | R3=0 |  data={}
DEBUG:processor.ControlUnit: Tick=575 | STAGE=FETCH | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=576 | STAGE=DECODE | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=577 | STAGE=EXECUTE | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=578 | STAGE=MEMORY | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=579 | STAGE=WRITEBACK | OP=load_from | PC=54 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=580 | STAGE=FETCH | OP=load | PC=55 | R1=8 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=581 | STAGE=DECODE | OP=load | PC=55 | R1=8 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=582 | STAGE=EXECUTE | OP=load | PC=55 | R1=8 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=583 | STAGE=MEMORY | OP=load | PC=55 | R1=8 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=584 | STAGE=WRITEBACK | OP=load | PC=55 | R1=8 | R2=0 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=585 | STAGE=FETCH | OP=load_from | PC=56 | R1=8 | R2=2 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=586 | STAGE=DECODE | OP=load_from | PC=56 | R1=8 | R2=2 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=587 | STAGE=EXECUTE | OP=load_from | PC=56 | R1=8 | R2=2 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=588 | STAGE=MEMORY | OP=load_from | PC=56 | R1=8 | R2=2 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=589 | STAGE=WRITEBACK | OP=load_from | PC=56 | R1=8 | R2=2 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=590 | STAGE=FETCH | OP=add | PC=57 | R1=8 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=591 | STAGE=DECODE | OP=add | PC=57 | R1=8 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=592 | STAGE=EXECUTE | OP=add | PC=57 | R1=8 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=593 | STAGE=MEMORY | OP=add | PC=57 | R1=8 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=594 | STAGE=WRITEBACK | OP=add | PC=57 | R1=8 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=595 | STAGE=FETCH | OP=add | PC=58 | R1=21 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=596 | STAGE=DECODE | OP=add | PC=58 | R1=21 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=597 | STAGE=EXECUTE | OP=add | PC=58 | R1=21 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=598 | STAGE=MEMORY | OP=add | PC=58 | R1=21 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=599 | STAGE=WRITEBACK | OP=add | PC=58 | R1=21 | R2=13 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=600 | STAGE=FETCH | OP=store | PC=59 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=601 | STAGE=DECODE | OP=store | PC=59 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=602 | STAGE=EXECUTE | OP=store | PC=59 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=603 | STAGE=MEMORY | OP=store | PC=59 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 8, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=604 | STAGE=WRITEBACK | OP=store | PC=59 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=605 | STAGE=FETCH | OP=store | PC=60 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=606 | STAGE=DECODE | OP=store | PC=60 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=607 | STAGE=EXECUTE | OP=store | PC=60 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=608 | STAGE=MEMORY | OP=store | PC=60 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 13, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=609 | STAGE=WRITEBACK | OP=store | PC=60 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=610 | STAGE=FETCH | OP=jmp | PC=61 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=611 | STAGE=DECODE | OP=jmp | PC=61 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=612 | STAGE=EXECUTE | OP=jmp | PC=61 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=613 | STAGE=FETCH | OP=jmp | PC=14 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=614 | STAGE=DECODE | OP=jmp | PC=14 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=615 | STAGE=EXECUTE | OP=jmp | PC=14 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=616 | STAGE=FETCH | OP=load | PC=15 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=617 | STAGE=DECODE | OP=load | PC=15 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=618 | STAGE=EXECUTE | OP=load | PC=15 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=619 | STAGE=MEMORY | OP=load | PC=15 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=620 | STAGE=WRITEBACK | OP=load | PC=15 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=621 | STAGE=FETCH | OP=load_from | PC=16 | R1=1 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=622 | STAGE=DECODE | OP=load_from | PC=16 | R1=1 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=623 | STAGE=EXECUTE | OP=load_from | PC=16 | R1=1 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=624 | STAGE=MEMORY | OP=load_from | PC=16 | R1=1 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=625 | STAGE=WRITEBACK | OP=load_from | PC=16 | R1=1 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=626 | STAGE=FETCH | OP=load | PC=17 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=627 | STAGE=DECODE | OP=load | PC=17 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=628 | STAGE=EXECUTE | OP=load | PC=17 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=629 | STAGE=MEMORY | OP=load | PC=17 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=630 | STAGE=WRITEBACK | OP=load | PC=17 | R1=21 | R2=34 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=631 | STAGE=FETCH | OP=load_from | PC=18 | R1=21 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=632 | STAGE=DECODE | OP=load_from | PC=18 | R1=21 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=633 | STAGE=EXECUTE | OP=load_from | PC=18 | R1=21 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=634 | STAGE=MEMORY | OP=load_from | PC=18 | R1=21 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=635 | STAGE=WRITEBACK | OP=load_from | PC=18 | R1=21 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=636 | STAGE=FETCH | OP=sub | PC=19 | R1=21 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=637 | STAGE=DECODE | OP=sub | PC=19 | R1=21 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=638 | STAGE=EXECUTE | OP=sub | PC=19 | R1=21 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=639 | STAGE=MEMORY | OP=sub | PC=19 | R1=21 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=640 | STAGE=WRITEBACK | OP=sub | PC=19 | R1=21 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=641 | STAGE=FETCH | OP=jn | PC=20 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=642 | STAGE=DECODE | OP=jn | PC=20 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=643 | STAGE=EXECUTE | OP=jn | PC=20 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=644 | STAGE=MEMORY | OP=load | PC=21 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=645 | STAGE=WRITEBACK | OP=load | PC=21 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=646 | STAGE=FETCH | OP=load | PC=21 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=647 | STAGE=DECODE | OP=load | PC=21 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=648 | STAGE=EXECUTE | OP=load | PC=21 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=649 | STAGE=MEMORY | OP=load | PC=21 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=650 | STAGE=WRITEBACK | OP=load | PC=21 | R1=21 | R2=3999979 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=651 | STAGE=FETCH | OP=mod | PC=22 | R1=21 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=652 | STAGE=DECODE | OP=mod | PC=22 | R1=21 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=653 | STAGE=EXECUTE | OP=mod | PC=22 | R1=21 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=654 | STAGE=MEMORY | OP=mod | PC=22 | R1=21 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=655 | STAGE=WRITEBACK | OP=mod | PC=22 | R1=21 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=656 | STAGE=FETCH | OP=load | PC=23 | R1=1 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=657 | STAGE=DECODE | OP=load | PC=23 | R1=1 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=658 | STAGE=EXECUTE | OP=load | PC=23 | R1=1 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=659 | STAGE=MEMORY | OP=load | PC=23 | R1=1 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=660 | STAGE=WRITEBACK | OP=load | PC=23 | R1=1 | R2=2 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=661 | STAGE=FETCH | OP=cmp | PC=24 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=662 | STAGE=DECODE | OP=cmp | PC=24 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=663 | STAGE=EXECUTE | OP=cmp | PC=24 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=664 | STAGE=MEMORY | OP=cmp | PC=24 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=665 | STAGE=WRITEBACK | OP=cmp | PC=24 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=666 | STAGE=FETCH | OP=je | PC=25 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=667 | STAGE=DECODE | OP=je | PC=25 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=668 | STAGE=EXECUTE | OP=je | PC=25 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=669 | STAGE=MEMORY | OP=jmp | PC=26 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=670 | STAGE=WRITEBACK | OP=jmp | PC=26 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=671 | STAGE=FETCH | OP=jmp | PC=26 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=672 | STAGE=DECODE | OP=jmp | PC=26 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=673 | STAGE=EXECUTE | OP=jmp | PC=26 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=674 | STAGE=FETCH | OP=load | PC=34 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=675 | STAGE=DECODE | OP=load | PC=34 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=676 | STAGE=EXECUTE | OP=load | PC=34 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=677 | STAGE=MEMORY | OP=load | PC=34 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=678 | STAGE=WRITEBACK | OP=load | PC=34 | R1=1 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=679 | STAGE=FETCH | OP=load_from | PC=35 | R1=2 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=680 | STAGE=DECODE | OP=load_from | PC=35 | R1=2 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=681 | STAGE=EXECUTE | OP=load_from | PC=35 | R1=2 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=682 | STAGE=MEMORY | OP=load_from | PC=35 | R1=2 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=683 | STAGE=WRITEBACK | OP=load_from | PC=35 | R1=2 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=684 | STAGE=FETCH | OP=load | PC=36 | R1=34 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=685 | STAGE=DECODE | OP=load | PC=36 | R1=34 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=686 | STAGE=EXECUTE | OP=load | PC=36 | R1=34 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=687 | STAGE=MEMORY | OP=load | PC=36 | R1=34 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=688 | STAGE=WRITEBACK | OP=load | PC=36 | R1=34 | R2=0 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=689 | STAGE=FETCH | OP=load_from | PC=37 | R1=34 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=690 | STAGE=DECODE | OP=load_from | PC=37 | R1=34 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=691 | STAGE=EXECUTE | OP=load_from | PC=37 | R1=34 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=692 | STAGE=MEMORY | OP=load_from | PC=37 | R1=34 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=693 | STAGE=WRITEBACK | OP=load_from | PC=37 | R1=34 | R2=3 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=694 | STAGE=FETCH | OP=sub | PC=38 | R1=34 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=695 | STAGE=DECODE | OP=sub | PC=38 | R1=34 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=696 | STAGE=EXECUTE | OP=sub | PC=38 | R1=34 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=697 | STAGE=MEMORY | OP=sub | PC=38 | R1=34 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=698 | STAGE=WRITEBACK | OP=sub | PC=38 | R1=34 | R2=4000000 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=699 | STAGE=FETCH | OP=jn | PC=39 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=700 | STAGE=DECODE | OP=jn | PC=39 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=701 | STAGE=EXECUTE | OP=jn | PC=39 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=702 | STAGE=MEMORY | OP=load | PC=40 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=703 | STAGE=WRITEBACK | OP=load | PC=40 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=704 | STAGE=FETCH | OP=load | PC=40 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=705 | STAGE=DECODE | OP=load | PC=40 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
DEBUG:processor.ControlUnit: Tick=706 | STAGE=EXECUTE | OP=load | PC=40 | R1=34 | R2=3999966 | R3=0 |  data={0: 10, 1: 21, 2: 34, 3: 4000000, 4: 32, 5: 0}
